date,method,run_count,success_count,goal_time_s_mean,goal_time_s_std,projection_p95_m_10_90_mean,projection_p95_m_10_90_std,rgb_p95_mm_10_90_mean,rgb_p95_mm_10_90_std,rgb_peak_mm_10_90_mean,rgb_peak_mm_10_90_std,rgb_rms_mm_10_90_mean,rgb_rms_mm_10_90_std,rgb_first30corr_p95_mm_10_90_mean,rgb_first30corr_p95_mm_10_90_std,rgb_first30corr_peak_mm_10_90_mean,rgb_first30corr_peak_mm_10_90_std,rgb_first30corr_rms_mm_10_90_mean,rgb_first30corr_rms_mm_10_90_std,model_p95_mm_10_90_mean,model_p95_mm_10_90_std,model_peak_mm_10_90_mean,model_peak_mm_10_90_std,model_rms_mm_10_90_mean,model_rms_mm_10_90_std,core_gamma_model_pct_mean,core_gamma_model_pct_std,core_rmse_mm_mean,core_rmse_mm_std,core_corr_mean,core_corr_std,core_U_p95_mm_mean,core_U_p95_mm_std,core_U_max_mm_mean,core_U_max_mm_std,fidelity_gamma_model_pct_mean,fidelity_gamma_model_pct_std,fidelity_rmse_mm_mean,fidelity_rmse_mm_std,fidelity_corr_mean,fidelity_corr_std,fidelity_U_p95_mm_mean,fidelity_U_p95_mm_std,fidelity_U_max_mm_mean,fidelity_U_max_mm_std,fidelity_under_ratio_mean,fidelity_under_ratio_std,fidelity_pair_dt_p95_ms_mean,fidelity_pair_dt_p95_ms_std,fidelity_scale_fit_slosh_per_visual_mean,fidelity_scale_fit_slosh_per_visual_std,fidelity_visual_p95_mm_mean,fidelity_visual_p95_mm_std,fidelity_model_p95_mm_mean,fidelity_model_p95_mm_std,fidelity_visual_peak_mm_mean,fidelity_visual_peak_mm_std,fidelity_model_peak_mm_mean,fidelity_model_peak_mm_std,fidelity_visual_rms_mm_mean,fidelity_visual_rms_mm_std,fidelity_model_rms_mm_mean,fidelity_model_rms_mm_std
20260705,B0,3,3,33.75287985801697,0.35474899352256684,0.030274462769247695,0.001160055826174681,1.0090000000000001,0.2137685664451161,2.3983333333333334,0.48212481094975124,0.5405608323343262,0.0803934209570202,1.0090000000000001,0.21376856644511613,2.3983333333333334,0.48212481094975124,0.5405651071237255,0.08038891891947615,1.1041922907034554,0.03465033082883122,2.1019940773646035,0.22185646879878504,0.5473495308383435,0.01607970879143358,3.24009211830618,6.202155483753618,0.45301714568542356,0.054932759749017075,0.17925445964734055,0.06454883775949777,0.06017460735638943,0.1042254772667744,2.1275503181616466,0.5051438803807157,19.25347306899535,12.278031657665366,0.502071336021161,0.039720622055842196,0.21029978278823416,0.048910805582332906,0.0,0.0,2.1275503181616466,0.5051438803807157,0.42922344728528933,0.06719325939562486,15.7828688621521,0.19136775967655062,0.7660862761888337,0.14760216898846354,0.9398166666666666,0.10795786600953784,1.239492825667063,0.00220232004280571,2.3983333333333334,0.48212481094975124,3.6566499869028726,1.390681793269265,0.5092157144951859,0.058856982226759745,0.6164447985817093,0.03872117379755549
20260705,B_ours,3,3,38.07312639554342,0.4028708744627147,0.036324958743495304,0.0016501827620079281,0.7086666666666667,0.09833785300347639,1.6003333333333334,0.48576674786705326,0.3838056455517828,0.032427401141713164,0.7086666666666667,0.09833785300347639,1.6003333333333334,0.48576674786705326,0.3838056455517828,0.032427401141713164,0.8920508106549581,0.0755540061864493,1.9504531224568684,0.4143905074774866,0.4321623173560833,0.018255452720626543,8.629283103579711,11.632487739257687,0.3407108267091566,0.03161259728078999,0.14029002419038514,0.14919352923642212,0.002975933551788416,0.0051544681116464435,1.34030284623305,0.5662559539488446,14.72850559833838,14.845909793307706,0.3671488103000166,0.028871863952211238,0.1497090117575455,0.13152506149271834,0.0,0.0,1.8160342702468235,0.5853852857446933,0.44836270207884915,0.033911995225950495,17.444376150767003,0.27979545595349387,0.6858758913979875,0.03685132637092206,0.7513333333333333,0.13279056191361385,0.9105595767498015,0.020123149289415578,1.9766666666666666,0.5051359552965254,1.9215000073115032,0.4279985508808843,0.3977146627109814,0.06139913270604246,0.44127757039403614,0.010474682826291307
20260705,B_slosh,3,3,36.85132757822672,0.23141613599772848,0.03509509233345417,0.0016679839118548619,0.9012333333333323,0.014810919395273247,2.1616666666666666,0.4054409122589054,0.5369545124553411,0.008356232513765072,0.9012333333333323,0.014810919395273247,2.1616666666666666,0.4054409122589054,0.5369545124553411,0.008356232513765072,0.6322916368643442,0.10056506545154506,1.2547715504964192,0.03918065764141574,0.3070166047404919,0.03502347990145985,-69.66655748140143,24.61458897218769,0.3969317685456401,0.03063082704400821,0.21434002948112774,0.07457195567928807,0.28276902733643794,0.06768185109243945,1.9355060807863873,0.4326412660728554,-43.438562481301624,11.497460001719505,0.3825683750764965,0.032684509548126524,0.1570357379886461,0.010375630301856007,0.1727444324096046,0.0577440956812112,1.9355060807863873,0.4326412660728554,0.6377201400814897,0.07794607731383692,16.95709228515625,0.5530578195031511,0.4357243349564168,0.043637700360973475,0.867,0.0452106182218293,0.6942555675903953,0.05850809653111167,2.1616666666666666,0.4054409122589054,1.5576731363932292,0.29763579554468833,0.49212453165653375,0.01944004392373964,0.3387854931481013,0.01880224883339888
20260706,B_ours,3,3,37.59188413619995,0.46024461767723907,0.047952272011601516,0.006030584780933361,1.3089333333333333,0.3025994271860628,2.3526666666666665,0.8884887919007947,0.6544929542735772,0.09719234923839538,1.3089333333333333,0.30259942718606275,2.3526666666666665,0.8884887919007944,0.6544843793143721,0.09722356903876318,0.9236364891131715,0.18677716610939205,1.7270026206970215,0.14955074851139447,0.4496301794062953,0.06333959308345301,-47.62736653570943,4.409608222839136,0.4630072710056263,0.06746943150127219,0.13996028601559743,0.1882596761859056,0.4142506229639055,0.34515413272745343,2.0972904084126154,0.6794825724911636,-50.868279463684416,25.79584050423937,0.47303631411295594,0.06910661328664822,0.1679470076722834,0.1212361778719084,0.39052881697813707,0.3015410564377775,2.1088465780516468,0.6643850539499876,0.6761711997174266,0.05908919662731125,17.11764732996623,0.14934144534646196,0.49987905330124743,0.1364747315515362,1.3083333333333333,0.2785037402501685,0.9178045163551962,0.17348665818234343,2.3526666666666665,0.8884887919007947,1.8008670409520466,0.19439675847921917,0.6477809287253179,0.09454218113671134,0.45473041118990637,0.05591966232405691
20260706,B_slosh,3,3,36.98894921938578,0.1351600105800777,0.036696122023080785,0.006540894847492818,1.6833333333333333,0.16858627860337067,2.865,0.4656361240281944,0.7758932574028258,0.03412539172732515,1.6833333333333333,0.1685862786033706,2.8649999999999998,0.4656361240281944,0.7759385484487714,0.03418094524824654,0.6195666799942652,0.04929635874279445,1.8131801287333171,0.6275809437573237,0.3142485307786169,0.030908848947802513,-156.49623385439898,16.671558320025653,0.5960494854434525,0.046144195810818515,0.22690942716480078,0.06436705912788836,1.0864753256241482,0.21586518869630314,2.692505499124527,0.45918489808584567,-120.06645412965652,11.091464248151897,0.5427221052999256,0.040714738988492025,0.16811656452845766,0.04642808399497628,0.6721347850402187,0.24971075403511256,2.692505499124527,0.45918489808584567,0.8118254479143072,0.013387781410327022,17.79080629348755,0.7841948597909686,0.33241984740234165,0.03531226349925446,1.3628999999999991,0.24359378070878546,0.6907652149597804,0.030916123203804168,2.865,0.4656361240281944,1.9930282433827717,0.4923664700609955,0.7157504496686876,0.04601677914703397,0.3484680252887591,0.021315048419362374
20260706,B_smooth,3,3,35.16925390561422,0.5374486966171224,0.03734507483457171,0.011675366020967878,1.2701166666666661,0.27931879785172525,2.2663333333333333,0.3094128848857678,0.6391773015039933,0.06052391847432708,1.2701166666666661,0.27931879785172525,2.2666666666666666,0.3094775166847073,0.6392343940510069,0.06053834911729925,0.9937273730834324,0.16506698245113186,2.2267951170603433,0.2398724086112721,0.49082262660583625,0.06640100182442053,-44.67466445295443,30.974970167438997,0.46163189134416505,0.03791487660362588,0.16145598248876614,0.07955191827489902,0.27688899011611895,0.1273371156113783,2.091961874564489,0.2722441853358774,-17.976027209053566,8.690474158077551,0.4817332527269063,0.03524777895177855,0.20190830240216484,0.0589392200800653,0.17902462072372313,0.04540956315400258,2.091961874564489,0.2722441853358774,0.6110437261996092,0.023672534822021758,16.06455643971761,0.1324132579561853,0.6137420320784136,0.03989418220411545,1.2681999999999984,0.10231774039725722,1.0891753792762755,0.14598507162822205,2.388666666666667,0.14318286675902733,3.5936888058980307,0.9481578765539086,0.5991522247178228,0.028851158963862276,0.5603009930443599,0.062354874592892906
